ID	name	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
HP:0009141	Depletion of mitochondrial DNA in muscle tissue	Cardiopatia	2	299	0.00668896321070234	0.00417646503606174	POLG,POLG2	0.0101206431804101
HP:0009110	Diaphragmatic eventration	Cardiopatia	2	299	0.00668896321070234	0.000322794531106762	STRA6,WT1	0.000835656897921108
HP:0010472	Abnormal circulating porphyrin concentration	Cardiopatia	1	299	0.00334448160535117	2.72278023535155e-98	UROD	2.74119517414137e-97
HP:0200046	Cat cry	Cardiopatia	1	299	0.00334448160535117	1.14251205119291e-36	VPS13B	6.43512193158385e-36
HP:0008609	Morphological abnormality of the middle ear	Neuropatías perifericas	4	180	0.0222222222222222	2.16689638682165e-128	ABCC6,COL1A2,ENPP1,NOTCH3	2.67207814800966e-127
HP:0000818	Abnormality of the endocrine system	Neuropatías perifericas	12	180	0.0666666666666667	4.10786458968237e-33	ABCC6,CLCNKB,CTNS,ENPP1,GBA,HBB,KISS1,NOTCH2,PCSK1,PYGL,STAT5B,WWOX	2.1838749502291e-32
HP:0011025	Abnormal cardiovascular system physiology	Neuropatías perifericas	6	180	0.0333333333333333	5.29990901966623e-20	ABCC6,CLCNKB,COL1A2,COL5A1,XYLT1,XYLT2	2.23131523171402e-19
HP:0100758	Gangrene	Neuropatías perifericas	5	180	0.0277777777777778	9.59734449586019e-107	ABCC6,ENPP1,PRKAR1A,PROC,STAT5B	1.04171176715482e-105
HP:0030878	Abnormality on pulmonary function testing	Neuropatías perifericas	3	180	0.0166666666666667	8.65527128302386e-76	ABCC6,XYLT1,XYLT2	7.24401018225772e-75
HP:0004379	Abnormality of alkaline phosphatase level	Neuropatías perifericas	5	180	0.0277777777777778	5.14299940536177e-133	ABCC6,CTNS,ENPP1,PKHD1,TNFRSF11A	6.49576409743875e-132
HP:0001872	Abnormality of thrombocytes	Neuropatías perifericas	3	180	0.0166666666666667	4.60393825359031e-63	ABCC6,ENPP1,SCN11A	3.45129759729576e-62
HP:0001197	Abnormality of prenatal development or birth	Neuropatías perifericas	5	180	0.0277777777777778	1.60767499667784e-63	ABCC6,ENPP1,ERCC2,KCNQ1,SCARF2	1.21391112067993e-62
HP:0001541	Ascites	Neuropatías perifericas	7	180	0.0388888888888889	1.16401013502298e-43	ABCC6,DIS3L2,DOCK6,ENPP1,GBA,PKHD1,PRKAR1A	7.30661783550569e-43
HP:0005268	Spontaneous abortion	Neuropatías perifericas	4	180	0.0222222222222222	1.11397012469354e-32	ABCC6,ANXA5,ENPP1,HBB	5.8772499743325e-32
HP:0001941	Acidosis	Neuropatías perifericas	10	180	0.0555555555555556	1.74361666789792e-27	ACAT2,ALDH7A1,COX10,CTNS,CUL3,FARS2,MTO1,NDUFAF1,NDUFS6,PYGL	8.39191024457105e-27
HP:0002558	Supernumerary nipple	Neuropatías perifericas	1	180	0.00555555555555556	3.16786206946665e-73	ACTB	2.61977164792401e-72
HP:0003783	Externally rotated/abducted legs	Neuropatías perifericas	1	180	0.00555555555555556	5.64340713357688e-140	ACTB	7.44358257365457e-139
HP:0009125	Lipodystrophy	Neuropatías perifericas	5	180	0.0277777777777778	8.56903566448084e-31	ACTB,BSCL2,LMNB2,PIK3R1,TTN	4.39849022777785e-30
HP:0000465	Webbed neck	Neuropatías perifericas	4	180	0.0222222222222222	1.27731445672801e-18	ACTB,RPL35A,TBX2,XYLT2	5.27113530261618e-18
HP:0010566	Hamartoma	Neuropatías perifericas	3	180	0.0166666666666667	8.1362048673117e-42	ACTB,COL18A1,KIF7	4.98701498337576e-41
HP:0008897	Postnatal growth retardation	Neuropatías perifericas	13	180	0.0722222222222222	1.84482603753259e-08	ACTB,CDAN1,GYPC,KIF7,KMT2D,PCNT,PDE4D,PRKAR1A,PYGL,SMARCA2,SPTB,STAT5B,XYLT1	5.62901531803502e-08
HP:0001507	Growth abnormality	Neuropatías perifericas	7	180	0.0388888888888889	5.28571769440661e-188	ACTB,CTNS,DIS3L2,ENPP1,HGSNAT,LRP5,MNX1	8.88341586705111e-187
HP:0010311	Aplasia/Hypoplasia of the breasts	Neuropatías perifericas	1	180	0.00555555555555556	7.39362765153368e-128	ACTB	9.06371766223305e-127
HP:0001622	Premature birth	Neuropatías perifericas	12	180	0.0666666666666667	2.50139656706657e-05	ADAMTS2,CLCNKA,CLCNKB,COL1A2,COL5A1,DOCK6,GBA,HBB,KIF7,LRP5,NEB,PTCH1	6.82318121173656e-05
HP:0001788	Premature rupture of membranes	Neuropatías perifericas	2	180	0.0111111111111111	0.00947412317754891	ADAMTS2,COL5A1	0.0224109792304335
HP:0100699	Scarring	Neuropatías perifericas	3	180	0.0166666666666667	6.88571784468741e-08	ADAMTS2,ADAMTSL2,COL1A2	2.07367572085673e-07
HP:0001620	High pitched voice	Neuropatías perifericas	5	180	0.0277777777777778	1.02542601579653e-33	ADAMTSL2,BSCL2,PCNT,STAT5B,TTN	5.50770055907208e-33
HP:0001939	Abnormality of metabolism/homeostasis	Neuropatías perifericas	6	180	0.0333333333333333	0.00785854204549779	ALDH7A1,CYP2D6,PDE4D,PRKAR1A,PRODH,TSEN54	0.0187168018546484
HP:0002483	Bulbar signs	Neuropatías perifericas	4	180	0.0222222222222222	1.6238881588983e-17	ARSA,GBA,NEB,REEP1	6.58401346915186e-17
HP:0003457	EMG abnormality	Neuropatías perifericas	9	180	0.05	2.61793969748432e-48	ARSA,HSPB3,LARGE1,NEB,PLEKHG5,PMP22,SLC12A6,TTN,VPS13A	1.73199566017693e-47
HP:0004361	Abnormality of circulating leptin level	Neuropatías perifericas	1	180	0.00555555555555556	0.00475696934780873	BSCL2	0.011447487437452
HP:0003716	Generalized muscular appearance from birth	Neuropatías perifericas	1	180	0.00555555555555556	1.47951316001253e-07	BSCL2	4.39217297074945e-07
HP:0002157	Azotemia	Neuropatías perifericas	8	180	0.0444444444444444	0.0079011699544169	CC2D2A,CFHR1,COL4A3,CTNS,HBB,PKD1,STOX1,TNFRSF11A	0.0187968472431562
HP:0012735	Cough	Neuropatías perifericas	5	180	0.0277777777777778	6.49530210866875e-86	CCDC103,GBA,PIK3R1,PMP22,WWOX	5.8853085193329e-85
HP:0006536	Airway obstruction	Neuropatías perifericas	4	180	0.0222222222222222	7.23931122711865e-16	CCDC103,CFTR,DNAAF5,HYDIN	2.79383788839172e-15
HP:0005345	Abnormal vena cava morphology	Neuropatías perifericas	3	180	0.0166666666666667	7.43478030513807e-111	CCDC103,DNAAF5,HYDIN	8.19792706661785e-110
HP:0001944	Dehydration	Neuropatías perifericas	8	180	0.0444444444444444	9.47667177220248e-65	CFTR,CLCNKA,CLCNKB,CTNS,EGFR,LAMB3,PIK3R1,PKHD1	7.20780436980656e-64
HP:0012379	Abnormal enzyme/coenzyme activity	Neuropatías perifericas	4	180	0.0222222222222222	7.22717525212006e-24	CFTR,GALC,HMBS,SLCO1B1	3.22514630094608e-23
HP:0001623	Breech presentation	Neuropatías perifericas	2	180	0.0111111111111111	3.74453432442375e-06	COL1A2,NEB	1.05596881354521e-05
HP:0001787	Abnormal delivery	Neuropatías perifericas	1	180	0.00555555555555556	0.0200630248421394	COL5A1	0.0469263117519849
HP:0004337	Abnormality of amino acid metabolism	Neuropatías perifericas	10	180	0.0555555555555556	3.85066975284169e-47	COX10,CTNS,ERCC2,FARS2,GLDC,MAT1A,MTO1,PRODH,SLC1A1,TNFRSF11A	2.53148131385555e-46
HP:0000600	Abnormality of the pharynx	Neuropatías perifericas	3	180	0.0166666666666667	2.97343513604437e-06	CTNS,PABPN1,TSEN54	8.44228722549927e-06
HP:0100511	Abnormality of vitamin D metabolism	Neuropatías perifericas	4	180	0.0222222222222222	1.21038327459283e-58	CTNS,ENPP1,LRP5,PKHD1	8.66817437887099e-58
HP:0012103	Abnormality of the mitochondrion	Neuropatías perifericas	5	180	0.0277777777777778	2.01668275554057e-43	CTNS,NDUFAF1,NDUFS6,NEB,TTN	1.25831343190016e-42
HP:0003271	Visceromegaly	Neuropatías perifericas	1	180	0.00555555555555556	1.71152079126911e-11	DIS3L2	5.84722840820463e-11
HP:0001615	Hoarse cry	Neuropatías perifericas	2	180	0.0111111111111111	1.01763598735209e-09	DUOX2,LAMB3	3.28289999634947e-09
HP:0003265	Neonatal hyperbilirubinemia	Neuropatías perifericas	3	180	0.0166666666666667	7.00526050845315e-05	DUOX2,GYPC,SPTB	0.000186926541608404
HP:0002562	Low-set nipples	Neuropatías perifericas	1	180	0.00555555555555556	1.70002660388978e-27	ERCC2	8.20105426506088e-27
HP:0000478	Abnormality of the eye	Neuropatías perifericas	5	180	0.0277777777777778	7.57184557296663e-32	ERCC2,GBA,NOTCH3,PRKAR1A,PROC	3.9647553201162e-31
HP:0010978	Abnormality of immune system physiology	Neuropatías perifericas	3	180	0.0166666666666667	8.50051373518415e-13	ERCC2,PDE4D,PRKAR1A	3.04906551189738e-12
HP:0030872	Abnormal cardiac ventricular function	Neuropatías perifericas	3	180	0.0166666666666667	0.00146571241226148	EYA4,FOXE3,TTN	0.00363636269899158
HP:0100530	Abnormal calcium-phosphate regulating hormone level	Neuropatías perifericas	1	180	0.00555555555555556	8.54990676551276e-05	FAM20A	0.000226692184469829
HP:0002200	Pseudobulbar signs	Neuropatías perifericas	2	180	0.0111111111111111	1.891594177588e-06	FBLN1,HTRA1	5.42239651457138e-06
HP:0002835	Aspiration	Neuropatías perifericas	2	180	0.0111111111111111	0.00117554893086855	FOXG1,HEXA	0.00293043537312208
HP:0012252	Abnormal respiratory system morphology	Neuropatías perifericas	1	180	0.00555555555555556	7.88339878427957e-212	FREM1	1.59504884140181e-210
HP:0003552	Muscle stiffness	Neuropatías perifericas	3	180	0.0166666666666667	2.01483121386788e-27	GALC,NEB,PRKAR1B	9.65266264299003e-27
HP:0005968	Temperature instability	Neuropatías perifericas	2	180	0.0111111111111111	1.0208347179603e-71	GALC,PTCH1	8.31023262589557e-71
HP:0012705	Abnormal metabolic brain imaging by MRS	Neuropatías perifericas	1	180	0.00555555555555556	2.14580580834954e-83	GALC	1.91925292042937e-82
HP:0001621	Weak voice	Neuropatías perifericas	2	180	0.0111111111111111	5.52635634841954e-07	GBA,SNCAIP	1.61075896924564e-06
HP:0000234	Abnormality of the head	Neuropatías perifericas	5	180	0.0277777777777778	4.36181213106e-12	GBA,LARGE1,NEB,TTN,XYLT2	1.53030580490388e-11
HP:0100724	Hypercoagulability	Neuropatías perifericas	4	180	0.0222222222222222	2.48131085463276e-09	HBB,HRG,PROC,SPTB	7.858741369384e-09
HP:0000943	Dysostosis multiplex	Neuropatías perifericas	2	180	0.0111111111111111	2.94792830001753e-12	HGSNAT,NAGLU	1.04303609121164e-11
HP:0100790	Hernia	Neuropatías perifericas	2	180	0.0111111111111111	0.00365452904549615	HGSNAT,SMARCA2	0.00889724127431539
HP:0001907	Thromboembolism	Neuropatías perifericas	3	180	0.0166666666666667	0.0045818084530911	HRG,KCNQ1,PRKAR1A	0.0110387153944993
HP:0040084	Abnormal circulating renin	Neuropatías perifericas	1	180	0.00555555555555556	0.000287245376669535	HSD11B2	0.000748274206224139
HP:0001608	Abnormality of the voice	Neuropatías perifericas	5	180	0.0277777777777778	4.27117388174775e-12	KISS1,LARGE1,NOTCH2,SH3BP2,WWOX	1.50103311459735e-11
HP:0004871	Perineal fistula	Neuropatías perifericas	1	180	0.00555555555555556	1.49687999599981e-15	KMT2D	5.75553120233137e-15
HP:0003111	Abnormal blood ion concentration	Neuropatías perifericas	1	180	0.00555555555555556	2.95986191337375e-09	LAMB3	9.33184905820105e-09
HP:0003560	Muscular dystrophy	Neuropatías perifericas	2	180	0.0111111111111111	3.15536793323873e-07	LARGE1,TTN	9.28783442495694e-07
HP:0003573	Increased total bilirubin	Neuropatías perifericas	1	180	0.00555555555555556	6.53803794167305e-18	LRP5	2.67162177851895e-17
HP:0011043	Abnormality of circulating adrenocorticotropin level	Neuropatías perifericas	2	180	0.0111111111111111	1.62680291905851e-06	MRAP,PRKAR1A	4.69564720681154e-06
HP:0009025	Increased connective tissue	Neuropatías perifericas	1	180	0.00555555555555556	3.2671515402728e-05	NEB	8.83105552519911e-05
HP:0012548	Fatty replacement of skeletal muscle	Neuropatías perifericas	1	180	0.00555555555555556	0.00430589012557843	NEB	0.0103980011838997
HP:0000775	Abnormality of the diaphragm	Neuropatías perifericas	1	180	0.00555555555555556	1.66675113307096e-10	NEB	5.51350692272997e-10
HP:0002792	Reduced vital capacity	Neuropatías perifericas	2	180	0.0111111111111111	7.02729847120229e-26	NEB,TTN	3.29098651999676e-25
HP:0009124	Abnormal adipose tissue morphology	Neuropatías perifericas	1	180	0.00555555555555556	0.000362679394927537	PCSK1	0.000933115875344428
HP:0003528	Elevated calcitonin	Neuropatías perifericas	2	180	0.0111111111111111	1.47787961658974e-19	PDE4D,PRKAR1A	6.17214653501607e-19
HP:0100658	Cellulitis	Neuropatías perifericas	2	180	0.0111111111111111	1.55558471186588e-10	PIK3R1,SHANK3	5.15395634265261e-10
HP:0040064	Abnormality of limbs	Neuropatías perifericas	1	180	0.00555555555555556	1.60955676691909e-11	PKHD1	5.5169676024003e-11
HP:0030148	Heart murmur	Neuropatías perifericas	2	180	0.0111111111111111	5.7690483220844e-35	PRKAR1A,SMARCA2	3.16386755347997e-34
HP:0002091	Restrictive ventilatory defect	Neuropatías perifericas	2	180	0.0111111111111111	6.51335798903191e-06	SLC12A6,TTN	1.81711352732831e-05
HP:0003116	Abnormal echocardiogram	Neuropatías perifericas	1	180	0.00555555555555556	8.14014614846255e-14	TTN	2.98663108686548e-13
HP:0008193	Primary gonadal insufficiency	Neuropatías perifericas	1	180	0.00555555555555556	0.000961533264210165	WWOX	0.00242009096934056
HP:0001622	Premature birth	Neurodegeneracion	7	114	0.0614035087719298	4.00541090942514e-54	ABCA12,CLCNKA,COL11A1,COL3A1,LRP5,NEB,NIPBL	2.80109944135637e-53
HP:0000364	Hearing abnormality	Neurodegeneracion	2	114	0.0175438596491228	0.0194962459775137	ABCA12,COL11A1	0.0457032357898071
HP:0002652	Skeletal dysplasia	Neurodegeneracion	11	114	0.0964912280701754	6.33303015057268e-13	ACTB,COL11A1,COL3A1,DPYD,DYNC2H1,EIF2AK3,ENPP1,LIFR,NPR2,PTEN,TACR3	2.27552324720577e-12
HP:0003783	Externally rotated/abducted legs	Neurodegeneracion	1	114	0.0087719298245614	1.39832626046958e-09	ACTB	4.47636240678741e-09
HP:0009125	Lipodystrophy	Neurodegeneracion	5	114	0.043859649122807	5.38280425170872e-88	ACTB,ANKRD1,COL3A1,LMNB2,TTN	4.96361241617742e-87
HP:0000465	Webbed neck	Neurodegeneracion	5	114	0.043859649122807	1.17738460205616e-08	ACTB,RB1,RPL5,TBX2,XYLT2	3.61898157918147e-08
HP:0010566	Hamartoma	Neurodegeneracion	3	114	0.0263157894736842	8.88233187994656e-09	ACTB,COL18A1,PTEN	2.7504873161677e-08
HP:0001507	Growth abnormality	Neurodegeneracion	5	114	0.043859649122807	1.65849004478296e-13	ACTB,DIS3L2,ENPP1,LRP5,PTEN	6.04247072260085e-13
HP:0010311	Aplasia/Hypoplasia of the breasts	Neurodegeneracion	1	114	0.0087719298245614	1.08741503785088e-07	ACTB	3.25599560184085e-07
HP:0001620	High pitched voice	Neurodegeneracion	2	114	0.0175438596491228	1.20188319222406e-88	ADAMTSL2,TTN	1.12319487560311e-87
HP:0003457	EMG abnormality	Neurodegeneracion	10	114	0.087719298245614	3.74501759547665e-321	ANKRD1,ASAH1,LAMA2,LARGE1,NEB,POMT1,SGCG,SPG7,TTN,VPS13A	1.50087261893654e-319
HP:0001686	Loss of voice	Neurodegeneracion	1	114	0.0087719298245614	6.75813609634186e-39	ASAH1	3.91220989577123e-38
HP:0012379	Abnormal enzyme/coenzyme activity	Neurodegeneracion	3	114	0.0263157894736842	0.000498384612841708	ASAH1,CP,SLCO1B3	0.00127439697320505
HP:0012638	Abnormal nervous system physiology	Neurodegeneracion	4	114	0.0350877192982456	2.09641283601158e-28	ASAH1,GTF2I,TTN,VPS13A	1.02556909630238e-27
HP:0001615	Hoarse cry	Neurodegeneracion	2	114	0.0175438596491228	1.24080131931541e-16	ASAH1,DUOX2	4.92539037991108e-16
HP:0002898	Embryonal neoplasm	Neurodegeneracion	3	114	0.0263157894736842	0.000691527714439529	BRCA2,DIS3L2,RB1	0.00175321624926031
HP:0002861	Melanoma	Neurodegeneracion	3	114	0.0263157894736842	0.0139536274350845	BRCA2,DDB2,PTEN	0.0328952031388191
HP:0005368	Abnormality of humoral immunity	Neurodegeneracion	8	114	0.0701754385964912	6.40336893887772e-09	CARD11,CFHR1,DCLRE1C,LMNB2,MUC5B,PTEN,TNFRSF11A,TTC37	1.98876615031612e-08
HP:0012531	Pain	Neurodegeneracion	5	114	0.043859649122807	1.64529401579369e-13	COL17A1,PKD1,PKD2,RASA1,RB1	6.00489094380744e-13
HP:0005267	Premature delivery because of cervical insufficiency or membrane fragility	Neurodegeneracion	1	114	0.0087719298245614	2.0239741582506e-17	COL3A1	8.17121938438848e-17
HP:0000478	Abnormality of the eye	Neurodegeneracion	3	114	0.0263157894736842	1.12519371131986e-19	CRPPA,DDB2,RB1	4.70864195660761e-19
HP:0012400	Abnormal aldolase level	Neurodegeneracion	3	114	0.0263157894736842	3.2459768156752e-26	CRPPA,LARGE1,POMT1	1.52356209096106e-25
HP:0003560	Muscular dystrophy	Neurodegeneracion	6	114	0.0526315789473684	6.80194432508262e-140	CRPPA,LAMA2,LARGE1,POMT1,SGCG,TTN	8.91525281350452e-139
HP:0001558	Decreased fetal movement	Neurodegeneracion	4	114	0.0350877192982456	1.35172092361868e-75	CRPPA,NEB,SCN3A,VPS13B	1.12679456192853e-74
HP:0045040	Abnormal lactate dehydrogenase level	Neurodegeneracion	3	114	0.0263157894736842	1.59264845664551e-54	CRPPA,LARGE1,POMT1	1.1213106025842e-53
HP:0012548	Fatty replacement of skeletal muscle	Neurodegeneracion	3	114	0.0263157894736842	2.3540712353962e-199	CRPPA,NEB,POMT1	4.30340741628568e-198
HP:0002792	Reduced vital capacity	Neurodegeneracion	3	114	0.0263157894736842	1.67925963813388e-285	CRPPA,NEB,TTN	4.99939583695858e-284
HP:0100763	Abnormality of the lymphatic system	Neurodegeneracion	4	114	0.0350877192982456	4.39874401173585e-11	DCLRE1C,PTEN,RASA1,TTC37	1.4833305049284e-10
HP:0003075	Hypoproteinemia	Neurodegeneracion	1	114	0.0087719298245614	1.73399402578748e-11	DCLRE1C	5.91431022870885e-11
HP:0004337	Abnormality of amino acid metabolism	Neurodegeneracion	5	114	0.043859649122807	0.00711418593423516	DDB2,HAL,PRODH,TNFRSF11A,TTC37	0.0169827760446118
HP:0003271	Visceromegaly	Neurodegeneracion	1	114	0.0087719298245614	4.4249774283984e-16	DIS3L2	1.73014126843945e-15
HP:0000098	Tall stature	Neurodegeneracion	6	114	0.0526315789473684	4.49779817464885e-21	DIS3L2,NEB,NNT,NPR2,PTEN,TGFBR1	1.91685304621027e-20
HP:0100686	Enthesitis	Neurodegeneracion	1	114	0.0087719298245614	0.00033148335288277	ENPP1	0.000854964489365956
HP:0002835	Aspiration	Neurodegeneracion	2	114	0.0175438596491228	9.33772629722497e-12	FOXG1,LAMA2	3.23790708875488e-11
HP:0100326	Immunologic hypersensitivity	Neurodegeneracion	1	114	0.0087719298245614	0.0205425034930023	FOXP1	0.0479401761247668
HP:0000820	Abnormality of the thyroid gland	Neurodegeneracion	1	114	0.0087719298245614	1.35937729820126e-14	FOXP1	5.07695750797747e-14
HP:0000372	Abnormality of the auditory canal	Neurodegeneracion	4	114	0.0350877192982456	4.63946194532028e-11	GNAI3,LARGE1,NIPBL,POMT1	1.56197717189781e-10
HP:0000234	Abnormality of the head	Neurodegeneracion	8	114	0.0701754385964912	1.1528440469877e-248	KIF21A,LARGE1,NEB,POMT1,TTN,VPS13B,VPS35,XYLT2	2.69946853249704e-247
HP:0009025	Increased connective tissue	Neurodegeneracion	2	114	0.0175438596491228	6.3160633596298e-180	LAMA2,NEB	9.89674890335978e-179
HP:0003116	Abnormal echocardiogram	Neurodegeneracion	2	114	0.0175438596491228	7.00094342761743e-99	LAMA2,TTN	7.11705663568523e-98
HP:0001608	Abnormality of the voice	Neurodegeneracion	4	114	0.0350877192982456	1.80262992694114e-11	LARGE1,POMT1,SH3BP2,TACR3	6.13836726755774e-11
HP:0008187	Absence of secondary sex characteristics	Neurodegeneracion	2	114	0.0175438596491228	0.00206034827716258	LEPR,TACR3	0.00508137965633943
HP:0002958	Immune dysregulation	Neurodegeneracion	1	114	0.0087719298245614	1.11883981468377e-08	LEPR	3.44920439911387e-08
HP:0004361	Abnormality of circulating leptin level	Neurodegeneracion	1	114	0.0087719298245614	0.000397812447376455	LEPR	0.00102098662602529
HP:0002486	Myotonia	Neurodegeneracion	2	114	0.0175438596491228	6.22850229471712e-80	LIFR,SGCG	5.38597459841929e-79
HP:0002270	Abnormality of the autonomic nervous system	Neurodegeneracion	3	114	0.0263157894736842	1.11320363475301e-08	LIFR,SCN3A,VPS13A	3.43691314788929e-08
HP:0002659	Increased susceptibility to fractures	Neurodegeneracion	7	114	0.0614035087719298	3.78661509601144e-110	LIFR,LRP5,NEB,PTEN,RB1,TACR3,TNFRSF11A	4.15331887373044e-109
HP:0100774	Hyperostosis	Neurodegeneracion	2	114	0.0175438596491228	1.33179825963075e-07	LRP5,PTEN	3.97062599867022e-07
HP:0002483	Bulbar signs	Neurodegeneracion	2	114	0.0175438596491228	8.34025439565559e-169	NEB,REEP1	1.23270142982598e-167
HP:0000775	Abnormality of the diaphragm	Neurodegeneracion	1	114	0.0087719298245614	5.83753051767248e-189	NEB	9.89058016164996e-188
HP:0003552	Muscle stiffness	Neurodegeneracion	3	114	0.0263157894736842	1.50672925372142e-124	NEB,PRKAR1B,SPG7	1.80461135905485e-123
HP:0001623	Breech presentation	Neurodegeneracion	1	114	0.0087719298245614	3.07603649574706e-148	NEB	4.24533778618336e-147
HP:0012103	Abnormality of the mitochondrion	Neurodegeneracion	3	114	0.0263157894736842	1.57585735941255e-200	NEB,SPG7,TTN	2.93222030090692e-199
HP:0009124	Abnormal adipose tissue morphology	Neurodegeneracion	1	114	0.0087719298245614	4.41443131926943e-07	PCSK1	1.29390645138643e-06
HP:0030872	Abnormal cardiac ventricular function	Neurodegeneracion	3	114	0.0263157894736842	2.88901587401501e-65	POMT1,TGFBR1,TTN	2.21349598582621e-64
HP:0000828	Abnormality of the parathyroid gland	Neurodegeneracion	1	114	0.0087719298245614	0.00203778415827738	PTEN	0.00503168505432472
HP:0010497	Sirenomelia	Neurodegeneracion	1	114	0.0087719298245614	0.00368855200378376	PTEN	0.00896959437092807
HP:0005521	Disseminated intravascular coagulation	Neurodegeneracion	1	114	0.0087719298245614	2.36664790492758e-27	RASA1	1.13121427382318e-26
HP:0100555	Asymmetric growth	Neurodegeneracion	1	114	0.0087719298245614	5.22187605776514e-28	RASA1	2.52491640472913e-27
HP:0009127	Abnormality of the musculature of the limbs	Neurodegeneracion	1	114	0.0087719298245614	5.11826248536492e-62	RASA1	3.76906679134293e-61
HP:0010484	Hypertrophy of the upper limb	Neurodegeneracion	1	114	0.0087719298245614	3.81017375344574e-63	RASA1	2.86657115602199e-62
HP:0011024	Abnormality of the gastrointestinal tract	Neurodegeneracion	1	114	0.0087719298245614	0.0010137302857016	RB1	0.00254531797036402
HP:0002091	Restrictive ventilatory defect	Neurodegeneracion	2	114	0.0175438596491228	7.66353274792883e-84	SGCG,TTN	6.88396648563952e-83
HP:0010473	Porphyrinuria	Neurodegeneracion	1	114	0.0087719298245614	1.67342065312451e-06	SLCO1B3	4.81021881532618e-06
HP:0001194	Abnormalities of placenta or umbilical cord	Neurodegeneracion	1	114	0.0087719298245614	1.97905714966687e-09	TTC37	6.27755722968913e-09
HP:0000818	Abnormality of the endocrine system	Malformaciones y Sind polimalformativos	6	128	0.046875	7.02930589963351e-88	ABCB11,ABCC6,ATM,INSR,NIPBL,PCSK1	6.45333634133755e-87
HP:0004379	Abnormality of alkaline phosphatase level	Malformaciones y Sind polimalformativos	2	128	0.015625	3.70220189579812e-299	ABCB11,ABCC6	1.20552949231926e-297
HP:0001541	Ascites	Malformaciones y Sind polimalformativos	6	128	0.046875	2.7621900307559e-307	ABCB11,ABCC6,DOCK6,F5,PRKAR1A,SP110	9.59400670682549e-306
HP:0008609	Morphological abnormality of the middle ear	Malformaciones y Sind polimalformativos	1	128	0.0078125	0	ABCC6	0
HP:0011025	Abnormal cardiovascular system physiology	Malformaciones y Sind polimalformativos	3	128	0.0234375	3.48534025717776e-182	ABCC6,RYR1,XYLT1	5.58726853535266e-181
HP:0100758	Gangrene	Malformaciones y Sind polimalformativos	2	128	0.015625	0	ABCC6,PRKAR1A	0
HP:0030878	Abnormality on pulmonary function testing	Malformaciones y Sind polimalformativos	2	128	0.015625	0	ABCC6,XYLT1	0
HP:0001872	Abnormality of thrombocytes	Malformaciones y Sind polimalformativos	3	128	0.0234375	0	ABCC6,SCN11A,SCN9A	0
HP:0001197	Abnormality of prenatal development or birth	Malformaciones y Sind polimalformativos	4	128	0.03125	0	ABCC6,CACNA1C,SCARF2,TRDN	0
HP:0025015	Abnormal vascular morphology	Malformaciones y Sind polimalformativos	12	128	0.09375	0	ABCC6,DOCK6,DOCK8,FANCD2,FANCI,MYH11,PKD1,PRKAR1A,SCN11A,SCN9A,SLC22A4,TGFB3	0
HP:0005268	Spontaneous abortion	Malformaciones y Sind polimalformativos	4	128	0.03125	0	ABCC6,F5,RHD,RYR1	0
HP:0003326	Myalgia	Malformaciones y Sind polimalformativos	8	128	0.0625	3.73361088991929e-172	AMPD1,COMT,CRPPA,POLG,RYR1,SCN9A,TBX1,UFD1	5.63829354680565e-171
HP:0009110	Diaphragmatic eventration	Malformaciones y Sind polimalformativos	1	128	0.0078125	5.32960104199718e-16	ASNS	2.07218070364219e-15
HP:0005561	Abnormality of bone marrow cell morphology	Malformaciones y Sind polimalformativos	2	128	0.015625	1.35542810312309e-06	ATM,EVC	3.92866782602019e-06
HP:0100763	Abnormality of the lymphatic system	Malformaciones y Sind polimalformativos	5	128	0.0390625	7.32906321930271e-304	ATM,CDKN1A,COMT,TBX1,UFD1	2.46351092726239e-302
HP:0002721	Immunodeficiency	Malformaciones y Sind polimalformativos	8	128	0.0625	1.75789876437824e-200	ATM,COMT,CRKL,LRBA,PRKDC,SP110,TBX1,UFD1	3.24200090704801e-199
HP:0003199	Decreased muscle mass	Malformaciones y Sind polimalformativos	3	128	0.0234375	2.75050030575747e-07	ATP6V0A2,POLG,TGFB3	8.1190405626042e-07
HP:0002624	Abnormal venous morphology	Malformaciones y Sind polimalformativos	6	128	0.046875	3.19765756038073e-176	ATP6V0A2,COMT,F5,KRIT1,TBX1,UFD1	4.89993996752459e-175
HP:0008897	Postnatal growth retardation	Malformaciones y Sind polimalformativos	8	128	0.0625	3.01846123334473e-138	ATP6V0A2,INSR,MAP2K1,NDE1,NIPBL,PRKAR1A,RYR1,XYLT1	3.93154575643151e-137
HP:0001611	Nasal speech	Malformaciones y Sind polimalformativos	7	128	0.0546875	0	ATP6V0A2,COMT,DGCR2,ESS2,HTT,TBX1,UFD1	0
HP:0003256	Abnormality of the coagulation cascade	Malformaciones y Sind polimalformativos	5	128	0.0390625	6.2473443719966e-14	ATP6V0A2,F5,MAP2K1,PRKAR1A,RYR1	2.29620205841991e-13
HP:0001621	Weak voice	Malformaciones y Sind polimalformativos	2	128	0.015625	1.18764770894391e-14	ATXN2,POLG	4.44355085357111e-14
HP:0003144	Increased serum serotonin	Malformaciones y Sind polimalformativos	1	128	0.0078125	9.62991555856793e-09	CDKN1A	2.97755846054237e-08
