ID	description	disease	gene_count	gene_total	gene_ratio	genes	p_value	p_adjust
IPR012561	Ferlin_B-domain	Distrofias Corneales	1	26	0.0384615384615385	DYSF	7.95355228409866e-23	6.85155407606089e-22
IPR012968	FerIin_dom	Distrofias Corneales	1	26	0.0384615384615385	DYSF	7.95355228409866e-23	6.85155407606089e-22
IPR012560	Ferlin_A-domain	Distrofias Corneales	1	26	0.0384615384615385	DYSF	3.49489802458156e-23	3.10416408394511e-22
IPR000539	Frizzled/Smoothened_TM	Distrofias Corneales	1	26	0.0384615384615385	FZD3	0.0180697159512933	0.0378881140914214
IPR013750	GHMP_kinase_C_dom	Distrofias Corneales	1	26	0.0384615384615385	GALK1	1.83070319775574e-23	1.67814459794276e-22
IPR006204	GHMP_kinase_N_dom	Distrofias Corneales	1	26	0.0384615384615385	GALK1	1.83070319775574e-23	1.67814459794276e-22
IPR004045	Glutathione_S-Trfase_N	Distrofias Corneales	2	26	0.0769230769230769	GSTT1,GSTT4	0.000187333536172839	0.0005304692212419
IPR040075	GST_N_Theta	Distrofias Corneales	1	26	0.0384615384615385	GSTT1	0.00365807490054948	0.00857548706194386
IPR004046	GST_C	Distrofias Corneales	2	26	0.0769230769230769	GSTT1,GSTT4	0.000187333536172839	0.0005304692212419
IPR040077	GST_C_Theta	Distrofias Corneales	2	26	0.0769230769230769	GSTT1,GSTT4	0.000106017066310665	0.00031650188898591
IPR013111	EGF_extracell	Distrofias Corneales	1	26	0.0384615384615385	ITGB4	3.67644218479009e-131	1.94715271268512e-129
IPR003644	Calx_beta	Distrofias Corneales	1	26	0.0384615384615385	ITGB4	2.92782900715116e-146	1.7444981167609e-144
IPR003961	FN3_dom	Distrofias Corneales	1	26	0.0384615384615385	ITGB4	0.000172480107027742	0.000492637605432142
IPR012896	Integrin_bsu_tail	Distrofias Corneales	1	26	0.0384615384615385	ITGB4	3.21957893459628e-139	1.77076841402795e-137
IPR016201	PSI	Distrofias Corneales	1	26	0.0384615384615385	ITGB4	4.95231386079528e-126	2.52921743604902e-124
IPR040622	I-EGF_1	Distrofias Corneales	1	26	0.0384615384615385	ITGB4	3.21957893459628e-139	1.77076841402795e-137
IPR000253	FHA_dom	Distrofias Corneales	1	26	0.0384615384615385	KIF1A	2.99847444266417e-28	3.66480209658954e-27
IPR001752	Kinesin_motor_dom	Distrofias Corneales	1	26	0.0384615384615385	KIF1A	1.96967779522721e-25	2.13381761149614e-24
IPR004182	GRAM	Distrofias Corneales	1	26	0.0384615384615385	MTMR2	2.72840836491063e-05	8.63191141996062e-05
IPR000387	Tyr_Pase_dom	Distrofias Corneales	2	26	0.0769230769230769	MTMR2,TPTE	0.000126401564023171	0.000367034089361293
IPR031442	NPAT_C	Distrofias Corneales	1	26	0.0384615384615385	NPAT	2.6047122320536e-10	1.22122573502841e-09
IPR041137	ZIP4_N	Distrofias Corneales	1	26	0.0384615384615385	SLC39A4	6.41939730278479e-15	3.97391261600963e-14
IPR029023	Tensin_phosphatase	Distrofias Corneales	1	26	0.0384615384615385	TPTE	0.0231906239517552	0.0475790419670157
IPR000433	Znf_ZZ	Distrofias Corneales	1	26	0.0384615384615385	UTRN	0.000230995724521604	0.000646426391518383
IPR005821	Ion_trans_dom	Hipoacusias	3	52	0.0576923076923077	CACNA1G,CATSPER2,TRPV1	2.56217446070141e-13	1.44818556474428e-12
IPR013680	VDCC_a2/dsu	Hipoacusias	1	52	0.0192307692307692	CACNA2D1	0.00168196776467324	0.00411851695801838
IPR013608	VWA_N	Hipoacusias	1	52	0.0192307692307692	CACNA2D1	0.00168196776467324	0.00411851695801838
IPR016054	LY6_UPA_recep-like	Hipoacusias	1	52	0.0192307692307692	CD177	0.00161636122768907	0.0039989559785387
IPR000644	CBS_dom	Hipoacusias	1	52	0.0192307692307692	CLCNKB	0.00271679124641608	0.00649667471969063
IPR020067	Frizzled_dom	Hipoacusias	1	52	0.0192307692307692	CORIN	1.04668180734047e-20	7.87765781314143e-20
IPR017448	SRCR-like_dom	Hipoacusias	1	52	0.0192307692307692	CORIN	2.37042830138691e-21	1.85230189671218e-20
IPR001254	Trypsin_dom	Hipoacusias	2	52	0.0384615384615385	CORIN,LPA	8.46810119086264e-08	3.31763964463934e-07
IPR011707	Cu-oxidase_N	Hipoacusias	1	52	0.0192307692307692	CP	0.000468964968732216	0.00124882663926828
IPR011706	Cu-oxidase_C	Hipoacusias	1	52	0.0192307692307692	CP	0.000468964968732216	0.00124882663926828
IPR001660	SAM	Hipoacusias	1	52	0.0192307692307692	EPHA7	0.00108840413334099	0.00274500513347022
IPR011641	Tyr-kin_ephrin_A/B_rcpt-like	Hipoacusias	1	52	0.0192307692307692	EPHA7	6.57363505219377e-09	2.74061169814492e-08
IPR000917	Sulfatase_N	Hipoacusias	1	52	0.0192307692307692	GNS	8.93510463232221e-05	0.00026842856353405
IPR029437	HPS3_N	Hipoacusias	1	52	0.0192307692307692	HPS3	1.70500143333029e-05	5.49133344518539e-05
IPR029438	HPS3_C	Hipoacusias	1	52	0.0192307692307692	HPS3	1.70500143333029e-05	5.49133344518539e-05
IPR028167	HPS3_central_dom	Hipoacusias	1	52	0.0192307692307692	HPS3	1.70500143333029e-05	5.49133344518539e-05
IPR003604	Matrin/U1-like-C_Znf_C2H2	Hipoacusias	1	52	0.0192307692307692	MATR3	9.59722746816784e-15	5.84001501254469e-14
IPR000504	RRM_dom	Hipoacusias	1	52	0.0192307692307692	MATR3	6.65357128851698e-14	3.86772639942247e-13
IPR000690	Matrin/U1-C_Znf_C2H2	Hipoacusias	1	52	0.0192307692307692	MATR3	9.59722746816784e-15	5.84001501254469e-14
IPR004009	Myosin_N	Hipoacusias	2	52	0.0384615384615385	MYH11,MYO5B	5.39690488797331e-51	9.64696748725229e-50
IPR001609	Myosin_head_motor_dom	Hipoacusias	3	52	0.0576923076923077	MYH11,MYO3A,MYO5B	1.44505465345781e-64	3.22879399131979e-63
IPR037990	Myo5b_CBD	Hipoacusias	1	52	0.0192307692307692	MYO5B	2.87320506491098e-41	4.4179389707771e-40
IPR030642	NPHP1_SH3	Hipoacusias	1	52	0.0192307692307692	NPHP1	2.705345411026e-09	1.17946461517292e-08
IPR014908	Nucleoporin_Nup133/Nup155_N	Hipoacusias	1	52	0.0192307692307692	NUP155	1.07102537495232e-05	3.53710458702498e-05
IPR000426	Proteasome_asu_N	Hipoacusias	1	52	0.0192307692307692	PSMA6	1.44619848037756e-08	5.9256843178794e-08
IPR013766	Thioredoxin_domain	Hipoacusias	1	52	0.0192307692307692	SCO2	1.49589630930641e-07	5.75035409222625e-07
IPR013019	MAD_homology_MH1	Hipoacusias	1	52	0.0192307692307692	SMAD4	9.00380734493702e-05	0.000269925461284275
IPR003619	MAD_homology1_Dwarfin-type	Hipoacusias	1	52	0.0192307692307692	SMAD4	0.0001779711208687	0.000506969527574185
IPR000863	Sulfotransferase_dom	Hipoacusias	1	52	0.0192307692307692	SULT1A1	0.00152545549623665	0.00378715513822641
IPR003605	GS_dom	Hipoacusias	1	52	0.0192307692307692	TGFBR1	0.00684778763215795	0.0153244699749388
IPR040457	GCP_C	Hipoacusias	1	52	0.0192307692307692	TUBGCP5	1.47022924549582e-07	5.6669213505634e-07
IPR013102	PYNP_C	Hipoacusias	1	52	0.0192307692307692	TYMP	2.17492628269291e-43	3.51968748386663e-42
IPR000312	Glycosyl_Trfase_fam3	Hipoacusias	1	52	0.0192307692307692	TYMP	2.17492628269291e-43	3.51968748386663e-42
IPR017459	Glycosyl_Trfase_fam3_N_dom	Hipoacusias	1	52	0.0192307692307692	TYMP	2.17492628269291e-43	3.51968748386663e-42
IPR011650	Peptidase_M20_dimer	Nefropatias	1	51	0.0196078431372549	ABHD14A-ACY1	6.9822558742057e-05	0.000213803552464971
IPR013786	AcylCoA_DH/ox_N	Nefropatias	2	51	0.0392156862745098	ACAD10,ACADM	0.000113027744743032	0.000331888449656131
IPR011945	HAD-SF_ppase_IA/epoxid_hydro_N	Nefropatias	1	51	0.0196078431372549	ACAD10	0.000931432667063017	0.00236580588614585
IPR006091	Acyl-CoA_Oxase/DH_cen-dom	Nefropatias	2	51	0.0392156862745098	ACAD10,ACADM	0.000113027744743032	0.000331888449656131
IPR003781	CoA-bd	Nefropatias	1	51	0.0196078431372549	ACLY	0.000528877871368743	0.00139280912717735
IPR005811	CoA_ligase	Nefropatias	1	51	0.0196078431372549	ACLY	0.000528877871368743	0.00139280912717735
IPR032263	Citrate-bd	Nefropatias	1	51	0.0196078431372549	ACLY	0.000528877871368743	0.00139280912717735
IPR001650	Helicase_C	Nefropatias	3	51	0.0588235294117647	CHD1L,DICER1,WRN	2.44112904619076e-09	1.07080200492417e-08
IPR003961	FN3_dom	Nefropatias	3	51	0.0588235294117647	CHL1,TTN,TYRO3	0.00136060221570704	0.0034015055392676
IPR013098	Ig_I-set	Nefropatias	3	51	0.0588235294117647	CHL1,TTN,TYRO3	0.000101363519773351	0.000303242329029063
IPR001660	SAM	Nefropatias	1	51	0.0196078431372549	DGKD	1.49834672953527e-06	5.4519995502174e-06
IPR000756	Diacylglycerol_kin_accessory	Nefropatias	1	51	0.0196078431372549	DGKD	5.39605091081199e-16	3.49156235405482e-15
IPR041228	Dynein_C	Nefropatias	1	51	0.0196078431372549	DNAH9	2.59532623565069e-125	1.12464136878197e-123
IPR013594	Dynein_heavy_tail	Nefropatias	1	51	0.0196078431372549	DNAH9	2.59532623565069e-125	1.12464136878197e-123
IPR024317	Dynein_heavy_chain_D4_dom	Nefropatias	1	51	0.0196078431372549	DNAH9	2.59532623565069e-125	1.12464136878197e-123
IPR004273	Dynein_heavy_D6_P-loop	Nefropatias	1	51	0.0196078431372549	DNAH9	2.59532623565069e-125	1.12464136878197e-123
IPR013602	Dynein_heavy_linker	Nefropatias	1	51	0.0196078431372549	DNAH9	2.59532623565069e-125	1.12464136878197e-123
IPR020436	Somatomedin_B_chordata	Nefropatias	1	51	0.0196078431372549	ENPP1	0.022464846715136	0.0462892374677874
IPR004045	Glutathione_S-Trfase_N	Nefropatias	2	51	0.0392156862745098	GSTT1,GSTT4	4.95109409803287e-13	2.74421106983992e-12
IPR040075	GST_N_Theta	Nefropatias	1	51	0.0196078431372549	GSTT1	6.84822170366145e-08	2.71273048095177e-07
IPR004046	GST_C	Nefropatias	2	51	0.0392156862745098	GSTT1,GSTT4	4.95109409803287e-13	2.74421106983992e-12
IPR040077	GST_C_Theta	Nefropatias	2	51	0.0392156862745098	GSTT1,GSTT4	1.74172575956305e-13	9.88360252450461e-13
IPR006102	Glyco_hydro_2_Ig-like	Nefropatias	1	51	0.0196078431372549	GUSB	2.78423734023022e-23	2.50406251354039e-22
IPR006104	Glyco_hydro_2_N	Nefropatias	1	51	0.0196078431372549	GUSB	2.78423734023022e-23	2.50406251354039e-22
IPR006103	Glyco_hydro_2_cat	Nefropatias	1	51	0.0196078431372549	GUSB	2.78423734023022e-23	2.50406251354039e-22
IPR000210	BTB/POZ_dom	Nefropatias	2	51	0.0392156862745098	KCTD7,RCBTB1	4.45089480104415e-06	1.53368182301039e-05
IPR017452	GPCR_Rhodpsn_7TM	Nefropatias	1	51	0.0196078431372549	LGR5	1.21598119215058e-10	5.77692061387153e-10
IPR000372	LRRNT	Nefropatias	1	51	0.0196078431372549	LGR5	0.000427637085259129	0.00115164036143231
IPR017878	TB_dom	Nefropatias	1	51	0.0196078431372549	LTBP1	0.000333716138972732	0.000905529561159406
IPR004009	Myosin_N	Nefropatias	2	51	0.0392156862745098	MYH11,MYH8	4.32228425466313e-11	2.13870812600978e-10
IPR001609	Myosin_head_motor_dom	Nefropatias	2	51	0.0392156862745098	MYH11,MYH8	2.27048224631125e-05	7.24729824157386e-05
IPR013681	Myelin_TF	Nefropatias	1	51	0.0196078431372549	MYT1L	0.022464846715136	0.0462892374677874
IPR013507	DNA_mismatch_S5_2-like	Nefropatias	1	51	0.0196078431372549	PMS2	7.7220019844737e-06	2.56801461344125e-05
IPR014790	MutL_C	Nefropatias	1	51	0.0196078431372549	PMS2	4.24948983493891e-06	1.46781895264798e-05
IPR029403	RESP18_dom	Nefropatias	1	51	0.0196078431372549	PTPRN2	6.9822558742057e-05	0.000213803552464971
IPR021613	Receptor_IA-2_dom	Nefropatias	1	51	0.0196078431372549	PTPRN2	6.9822558742057e-05	0.000213803552464971
IPR020846	MFS_dom	Nefropatias	1	51	0.0196078431372549	SLC22A9	0.00906185565739571	0.0198141492202995
IPR000863	Sulfotransferase_dom	Nefropatias	1	51	0.0196078431372549	SULT1A1	2.27260116052934e-07	8.59740650676444e-07
IPR011677	Tectonic_dom	Nefropatias	1	51	0.0196078431372549	TCTN2	5.93299261383309e-12	3.11918361683137e-11
IPR013106	Ig_V-set	Nefropatias	1	51	0.0196078431372549	TTN	2.49604301053859e-05	7.91428271634187e-05
IPR032284	RecQ_Zn-bd	Nefropatias	1	51	0.0196078431372549	WRN	7.40389331772078e-37	1.06945125700411e-35
IPR029491	Helicase_HTH	Nefropatias	1	51	0.0196078431372549	WRN	9.19308721029913e-40	1.39852284156678e-38
